EmployeeID,Date,Amount,Comment
20,1/23/2020,-2950,Bonus Deposited
264,1/23/2020,-4208,Bonus Deposited
406,1/23/2020,-2350,Bonus Deposited
484,1/23/2020,-2195,Bonus Deposited
594,1/23/2020,-500,Bonus Deposited
605,1/23/2020,-7000,Bonus Deposited
613,1/23/2020,-5670,Bonus Deposited
646,1/23/2020,-225,Bonus Deposited
