EmployeeID,Date,Amount,Comment
264,10/6/2020,-1500,Advance Deduction
332,10/6/2020,-18000,Advance Deduction
412,10/6/2020,40,1% Interest
412,10/6/2020,-4040,Advance Deduction
484,10/6/2020,-1500,Advance Deduction
496,10/6/2020,-2000,Advance Deduction
594,10/6/2020,-700,Advance Deduction
605,10/6/2020,35,1% Interest
605,10/6/2020,-6535,Advance Deduction
608,10/6/2020,50,1% Interest
608,10/6/2020,-2550,Advance Deduction
690,10/6/2020,-1000,Advance Deduction
